_time,on_minutes
2026-07-13 02:00:00,54.96666666666667
2026-07-13 03:00:00,60.0
2026-07-13 04:00:00,54.983333333333334
2026-07-13 05:00:00,60.0
2026-07-13 06:00:00,60.0
2026-07-13 07:00:00,60.0
2026-07-13 08:00:00,60.0
2026-07-13 09:00:00,60.0
2026-07-13 10:00:00,60.0
2026-07-13 11:00:00,60.0
2026-07-13 12:00:00,60.0
2026-07-13 13:00:00,60.0
2026-07-13 14:00:00,60.0
2026-07-13 15:00:00,60.0
2026-07-13 16:00:00,60.0
2026-07-13 17:00:00,60.0
2026-07-13 18:00:00,60.0
2026-07-13 19:00:00,60.0
